Name,Public_Display_Name__c,Public_Search_Keywords__c,Publicly_Listed__c,Supports_Enrollment__c,Enrollment_URL__c,Institution_Status__c,Logo_URL__c,Logo_ContentVersionId__c,Website
"Northwest Federal Credit Union","Northwest Federal Credit Union","Northwest Federal Credit Union Zelle 2WE N","true","true","https://www.nwfcu.org/send-and-receive-money-zelle","Active","https://enroll.zellepay.com/logos/zellepay/2WE.png","","https://www.nwfcu.org/send-and-receive-money-zelle"
"Northwestern Bank","Northwestern Bank","Northwestern Bank Zelle 21C N","true","true","https://www.northwesternbank.com/zelle","Active","https://enroll.zellepay.com/logos/zellepay/21C.png","","https://www.northwesternbank.com/zelle"
"Northwestern Mutual CU","Northwestern Mutual CU","Northwestern Mutual CU Zelle 2AM N","true","true","https://images.printable.com/nonimpositions/22712/402743/22712_402743_gb1x50za_press.html","Active","https://enroll.zellepay.com/logos/zellepay/2AM.png","","https://images.printable.com/nonimpositions/22712/402743/22712_402743_gb1x50za_press.html"
"Norway Savings Bank","Norway Savings Bank","Norway Savings Bank Zelle 2D0 N","true","true","https://www.norwaysavings.bank/","Active","https://enroll.zellepay.com/logos/zellepay/2D0.png","","https://www.norwaysavings.bank/"
"NuMark Credit Union","NuMark Credit Union","NuMark Credit Union Zelle JPI N","true","true","https://www.numarkcu.org/zelle","Active","https://enroll.zellepay.com/logos/zellepay/JPI.png","","https://www.numarkcu.org/zelle"
"Numerica Credit Union","Numerica Credit Union","Numerica Credit Union Zelle JIU N","true","true","https://www.paymentsemails.com/ZelleOverview?jhid=4968&showVideo=1","Active","https://enroll.zellepay.com/logos/zellepay/JIU.png","","https://www.paymentsemails.com/ZelleOverview?jhid=4968&showVideo=1"
"Nuvision Credit Union","Nuvision Credit Union","Nuvision Credit Union Zelle 32O N","true","true","https://nuvisionfederal.com/","Active","https://enroll.zellepay.com/logos/zellepay/32O.png","","https://nuvisionfederal.com/"
"NVUA","NVUA","NVUA Zelle 38K N","true","true","https://novafcu.com/zelle/","Active","https://enroll.zellepay.com/logos/zellepay/38K.png","","https://novafcu.com/zelle/"
"NW Plus CU","NW Plus CU","NW Plus CU Zelle 2ZW N","true","true","https://www.nwpluscu.com/services-tools/account-services/zelle.html","Active","https://enroll.zellepay.com/logos/zellepay/2ZW.png","","https://www.nwpluscu.com/services-tools/account-services/zelle.html"
"NW Preferred FCU","NW Preferred FCU","NW Preferred FCU Zelle 0O3 N","true","true","https://nwpreferredfcu.com/zelle","Active","https://enroll.zellepay.com/logos/zellepay/0O3.png","","https://nwpreferredfcu.com/zelle"
"NW Priority Credit Union","NW Priority Credit Union","NW Priority Credit Union Zelle 33Q N","true","true","https://images.printable.com/nonimpositions/22712/439889/22712_439889_gqadsjjo_press.html","Active","https://enroll.zellepay.com/logos/zellepay/33Q.png","","https://images.printable.com/nonimpositions/22712/439889/22712_439889_gqadsjjo_press.html"
"NYM Federal Credit Union","NYM Federal Credit Union","NYM Federal Credit Union Zelle 3NS N","true","true","https://nymfcu.org/zelle","Active","https://enroll.zellepay.com/logos/zellepay/3NS.png","","https://nymfcu.org/zelle"
"NYU Federal Credit Union","NYU Federal Credit Union","NYU Federal Credit Union Zelle 0JN N","true","true","https://nyufcu.com/zelle","Active","https://enroll.zellepay.com/logos/zellepay/0JN.png","","https://nyufcu.com/zelle"
"Oahe Federal Credit Union","Oahe Federal Credit Union","Oahe Federal Credit Union Zelle 2MD O","true","true","https://oahefcu.coop/zelle","Active","https://enroll.zellepay.com/logos/zellepay/2MD.png","","https://oahefcu.coop/zelle"
"Oak Bank","Oak Bank","Oak Bank Zelle 2F1 O","true","true","https://www.oakbankonline.com/zelle","Active","https://enroll.zellepay.com/logos/zellepay/2F1.png","","https://www.oakbankonline.com/zelle"
"Oak Valley Community Bank","Oak Valley Community Bank","Oak Valley Community Bank Zelle 0UE O","true","true","https://www.ovcb.com/zelle","Active","https://enroll.zellepay.com/logos/zellepay/0UE.png","","https://www.ovcb.com/zelle"
"Oakworth Capital Bank","Oakworth Capital Bank","Oakworth Capital Bank Zelle 0GC O","true","true","https://www.oakworth.com/zelle","Active","https://enroll.zellepay.com/logos/zellepay/0GC.png","","https://www.oakworth.com/zelle"
"OAS FCU","OAS FCU","OAS FCU Zelle 0NG O","true","true","https://www.oasfcu.org/zelle","Active","https://enroll.zellepay.com/logos/zellepay/0NG.png","","https://www.oasfcu.org/zelle"
"OCEAN Bank","OCEAN Bank","OCEAN Bank Zelle 2IA O","true","true","https://www.oceanbank.com/zelle/index.html","Active","https://enroll.zellepay.com/logos/zellepay/2IA.png","","https://www.oceanbank.com/zelle/index.html"
"Ocean Financial","Ocean Financial","Ocean Financial Zelle 24W O","true","true","https://www.oceanfinancial.org/member-services/zelle/","Active","https://enroll.zellepay.com/logos/zellepay/24W.png","","https://www.oceanfinancial.org/member-services/zelle/"
"OceanAir","OceanAir","OceanAir Zelle 0J6 O","true","true","https://www.oceanair.org/zelle","Active","https://enroll.zellepay.com/logos/zellepay/0J6.png","","https://www.oceanair.org/zelle"
"OceanFirst Bank","OceanFirst Bank","OceanFirst Bank Zelle 35Y O","true","true","https://oceanfirst.com/personal/digital-banking/Zelle","Active","https://enroll.zellepay.com/logos/zellepay/35Y.png","","https://oceanfirst.com/personal/digital-banking/Zelle"
"Oconee Federal","Oconee Federal","Oconee Federal Zelle 2J7 O","true","true","https://www.oconeefederal.com/Personal-Online-Banking-Services#Zelle","Active","https://enroll.zellepay.com/logos/zellepay/2J7.png","","https://www.oconeefederal.com/Personal-Online-Banking-Services#Zelle"
"Oconee State Bank","Oconee State Bank","Oconee State Bank Zelle JOT O","true","true","https://www.oconeestatebank.com/zelle/","Active","https://enroll.zellepay.com/logos/zellepay/JOT.png","","https://www.oconeestatebank.com/zelle/"
"OCTFCU","OCTFCU","OCTFCU Zelle 2BY O","true","true","https://okaloosafcu.org/zelle","Active","https://enroll.zellepay.com/logos/zellepay/2BY.png","","https://okaloosafcu.org/zelle"
"OE Federal Credit Union","OE Federal Credit Union","OE Federal Credit Union Zelle JIO O","true","true","https://www.paymentsemails.com/ZelleOverview?jhid=55300&showVideo=1","Active","https://enroll.zellepay.com/logos/zellepay/JIO.png","","https://www.paymentsemails.com/ZelleOverview?jhid=55300&showVideo=1"
"Ohio State Bank","Ohio State Bank","Ohio State Bank Zelle 29W O","true","true","https://www.bankatosb.com/Zelle","Active","https://enroll.zellepay.com/logos/zellepay/29W.png","","https://www.bankatosb.com/Zelle"
"Ok Members First FCU","Ok Members First FCU","Ok Members First FCU Zelle 3N9 O","true","true","https://omffcu.org/zelle","Active","https://enroll.zellepay.com/logos/zellepay/3N9.png","","https://omffcu.org/zelle"
"Oklahoma Central Credit Union","Oklahoma Central Credit Union","Oklahoma Central Credit Union Zelle 2QJ O","true","true","https://oklahomacentral.creditunion/zelle","Active","https://enroll.zellepay.com/logos/zellepay/2QJ.png","","https://oklahomacentral.creditunion/zelle"
"OKLAHOMA FEDERAL","OKLAHOMA FEDERAL","OKLAHOMA FEDERAL Zelle 37V O","true","true","https://oklahomafederalcreditunion.org/zelle/","Active","https://enroll.zellepay.com/logos/zellepay/37V.png","","https://oklahomafederalcreditunion.org/zelle/"
"Oklahomas Credit Union","Oklahomas Credit Union","Oklahomas Credit Union Zelle 2T8 O","true","true","https://www.okcu.org/zelle","Active","https://enroll.zellepay.com/logos/zellepay/2T8.png","","https://www.okcu.org/zelle"
"Old Dominion National Bank","Old Dominion National Bank","Old Dominion National Bank Zelle 0MB O","true","true","https://odnbonline.com/personal/zelle","Active","https://enroll.zellepay.com/logos/zellepay/0MB.png","","https://odnbonline.com/personal/zelle"
"Old National Bank","Old National Bank","Old National Bank Zelle 2ZK O","true","true","https://www.oldnational.com/zelle/","Active","https://enroll.zellepay.com/logos/zellepay/2ZK.png","","https://www.oldnational.com/zelle/"
"Old Plank Trail Community Bank","Old Plank Trail Community Bank","Old Plank Trail Community Bank Zelle 0B3 O","true","true","https://www.wintrust.com/zelle.html","Active","https://enroll.zellepay.com/logos/zellepay/0B3.png","","https://www.wintrust.com/zelle.html"
"Old Second Bank","Old Second Bank","Old Second Bank Zelle J0P O","true","true","https://zelle.jhapaycenter.com/J0P.html","Active","https://enroll.zellepay.com/logos/zellepay/J0P.png","","https://zelle.jhapaycenter.com/J0P.html"
"Olive View FCU","Olive View FCU","Olive View FCU Zelle 3PR O","true","true","https://olive.gcomhd.com/send-and-receivemoney-with-zelle/","Active","https://enroll.zellepay.com/logos/zellepay/3PR.png","","https://olive.gcomhd.com/send-and-receivemoney-with-zelle/"
"Olympia Credit Union","Olympia Credit Union","Olympia Credit Union Zelle 3BV O","true","true","https://olycu.org/zelle/","Active","https://enroll.zellepay.com/logos/zellepay/3BV.png","","https://olycu.org/zelle/"
"Omaha Douglas FCU","Omaha Douglas FCU","Omaha Douglas FCU Zelle 3ET O","true","true","https://omahadouglasfcu.org/zelle","Active","https://enroll.zellepay.com/logos/zellepay/3ET.png","","https://omahadouglasfcu.org/zelle"
"Omaha Federal Credit Union","Omaha Federal Credit Union","Omaha Federal Credit Union Zelle 3AP O","true","true","https://www.omahafcu.org/zelle","Active","https://enroll.zellepay.com/logos/zellepay/3AP.png","","https://www.omahafcu.org/zelle"
"Omaha Firefighters CU","Omaha Firefighters CU","Omaha Firefighters CU Zelle 3GC O","true","true","https://www.omahafirefighterscu.org/zelle","Active","https://enroll.zellepay.com/logos/zellepay/3GC.png","","https://www.omahafirefighterscu.org/zelle"
"OMB","OMB","OMB Zelle JIH O","true","true","https://www.paymentsemails.com/ZelleOverview?jhid=54281&showVideo=1","Active","https://enroll.zellepay.com/logos/zellepay/JIH.png","","https://www.paymentsemails.com/ZelleOverview?jhid=54281&showVideo=1"
"One Community Bank","One Community Bank","One Community Bank Zelle 3HN O","true","true","https://onecommunity.bank/zelle/","Active","https://enroll.zellepay.com/logos/zellepay/3HN.png","","https://onecommunity.bank/zelle/"
"One Community FCU","One Community FCU","One Community FCU Zelle 2R4 O","true","true","https://www.onecommunityfcu.org/zelle","Active","https://enroll.zellepay.com/logos/zellepay/2R4.png","","https://www.onecommunityfcu.org/zelle"
"ONE Credit Union","ONE Credit Union","ONE Credit Union Zelle 32M O","true","true","https://www.onecreditunion.org/send-and-receive-money-with-zelle/","Active","https://enroll.zellepay.com/logos/zellepay/32M.png","","https://www.onecreditunion.org/send-and-receive-money-with-zelle/"
"One Florida Bank","One Florida Bank","One Florida Bank Zelle JBJ O","true","true","https://zelle.jhapaycenter.com/JBJ.html","Active","https://enroll.zellepay.com/logos/zellepay/JBJ.png","","https://zelle.jhapaycenter.com/JBJ.html"
"One Nevada CU","One Nevada CU","One Nevada CU Zelle 0UP O","true","true","https://www.onenevada.org/zelle","Active","https://enroll.zellepay.com/logos/zellepay/0UP.png","","https://www.onenevada.org/zelle"
"One World Bank","One World Bank","One World Bank Zelle 0UF O","true","true","https://www.oneworldbank.com","Active","https://enroll.zellepay.com/logos/zellepay/0UF.png","","https://www.oneworldbank.com"
"OneAZ Credit Union","OneAZ Credit Union","OneAZ Credit Union Zelle 2LC O","true","true","https://www.oneazcu.com/personal/banking/online-banking/zelle","Active","https://enroll.zellepay.com/logos/zellepay/2LC.png","","https://www.oneazcu.com/personal/banking/online-banking/zelle"
"OneLocal Bank","OneLocal Bank","OneLocal Bank Zelle 3GP O","true","true","https://www.onelocalbank.com/for-you/digitalservices/zelle","Active","https://enroll.zellepay.com/logos/zellepay/3GP.png","","https://www.onelocalbank.com/for-you/digitalservices/zelle"
"OnPath Federal Credit Union","OnPath Federal Credit Union","OnPath Federal Credit Union Zelle JNL O","true","true","https://www.beonpath.org/zelle","Active","https://enroll.zellepay.com/logos/zellepay/JNL.png","","https://www.beonpath.org/zelle"
"OnPoint Community Credit Union","OnPoint Community Credit Union","OnPoint Community Credit Union Zelle 2BO O","true","true","https://www.onpointcu.com/","Active","https://enroll.zellepay.com/logos/zellepay/2BO.png","","https://www.onpointcu.com/"
"Ontario Shores FCU","Ontario Shores FCU","Ontario Shores FCU Zelle 3QN O","true","true","https://images.printable.com/nonimpositions/22712/461538/22712_461538_2e1pr3ae_press.html","Active","https://enroll.zellepay.com/logos/zellepay/3QN.png","","https://images.printable.com/nonimpositions/22712/461538/22712_461538_2e1pr3ae_press.html"
"Oostburg State Bank","Oostburg State Bank","Oostburg State Bank Zelle 39H O","true","true","https://www.oostburgbank.com/personal-banking/zelle/","Active","https://enroll.zellepay.com/logos/zellepay/39H.png","","https://www.oostburgbank.com/personal-banking/zelle/"
"Open Bank","Open Bank","Open Bank Zelle 0SR O","true","true","https://myopenbank.com/zelle/","Active","https://enroll.zellepay.com/logos/zellepay/0SR.png","","https://myopenbank.com/zelle/"
"Openland Credit Union","Openland Credit Union","Openland Credit Union Zelle J2J O","true","true","https://www.acutx.org/services/digital-banking/zelle","Active","https://enroll.zellepay.com/logos/zellepay/J2J.png","","https://www.acutx.org/services/digital-banking/zelle"
"Opportunity Bank of Montana","Opportunity Bank of Montana","Opportunity Bank of Montana Zelle 2K7 O","true","true","https://www.opportunitybank.com/","Active","https://enroll.zellepay.com/logos/zellepay/2K7.png","","https://www.opportunitybank.com/"
"OptimumBank","OptimumBank","OptimumBank Zelle 2RR O","true","true","https://www.optimumbank.com/zelle","Active","https://enroll.zellepay.com/logos/zellepay/2RR.png","","https://www.optimumbank.com/zelle"
"Orange Bank & Trust Company","Orange Bank & Trust Company","Orange Bank & Trust Company Zelle 2U7 O","true","true","https://www.orangebanktrust.com/zelle","Active","https://enroll.zellepay.com/logos/zellepay/2U7.png","","https://www.orangebanktrust.com/zelle"
"Orange County's Credit Union","Orange County's Credit Union","Orange County's Credit Union Zelle JP8 O","true","true","https://www.orangecountyscu.org/digital-services/zelle","Active","https://enroll.zellepay.com/logos/zellepay/JP8.png","","https://www.orangecountyscu.org/digital-services/zelle"
"Origin Bank","Origin Bank","Origin Bank Zelle 0AU O","true","true","https://www.origin.bank/en/zelle/","Active","https://enroll.zellepay.com/logos/zellepay/0AU.png","","https://www.origin.bank/en/zelle/"
"Orlando Credit Union","Orlando Credit Union","Orlando Credit Union Zelle 3HT O","true","true","https://www.orlandocreditunion.org/zelle","Active","https://enroll.zellepay.com/logos/zellepay/3HT.png","","https://www.orlandocreditunion.org/zelle"
"Osgood State Bank","Osgood State Bank","Osgood State Bank Zelle 0EB O","true","true","https://www.osgoodbank.com/personal/services/zelle/","Active","https://enroll.zellepay.com/logos/zellepay/0EB.png","","https://www.osgoodbank.com/personal/services/zelle/"
"Otero Federal CU","Otero Federal CU","Otero Federal CU Zelle 3EW O","true","true","https://www.oterofcu.org/home/convenience-services/online-services","Active","https://enroll.zellepay.com/logos/zellepay/3EW.png","","https://www.oterofcu.org/home/convenience-services/online-services"
"Ouachita Valley FCU","Ouachita Valley FCU","Ouachita Valley FCU Zelle 2ZC O","true","true","https://ouachitavalleyfcu.org/zelle","Active","https://enroll.zellepay.com/logos/zellepay/2ZC.png","","https://ouachitavalleyfcu.org/zelle"
"Outdoor Bank","Outdoor Bank","Outdoor Bank Zelle JN8 O","true","true","https://www.outdoorbank.com/resources/zelle","Active","https://enroll.zellepay.com/logos/zellepay/JN8.png","","https://www.outdoorbank.com/resources/zelle"
"Owen County State Bank","Owen County State Bank","Owen County State Bank Zelle 0SQ O","true","true","https://ocsbank.com/e-banking/zelle","Active","https://enroll.zellepay.com/logos/zellepay/0SQ.png","","https://ocsbank.com/e-banking/zelle"
